0,1
RB6
STEER_HR
SolOn
SagOn
START
(-338.80, 0.01, 120.00) (-0.00043, 0.70711, 0.00043, 0.70710)	(-338.31, 0.56, 120.00) (-0.00043, 0.70711, 0.00043, 0.70710)	(-337.36, 0.33, 120.71) (0.25085, 0.66112, -0.25085, 0.66112)	(-337.36, 0.33, 119.29) (0.25302, 0.66029, -0.25302, 0.66029)	0,1727565
(-337.29, 0.01, 120.00) (-0.00044, 0.70711, 0.00044, 0.70710)	(-336.79, 0.56, 120.00) (-0.00044, 0.70711, 0.00044, 0.70710)	(-335.85, 0.33, 120.71) (0.03687, -0.70615, -0.03687, -0.70614)	(-335.85, 0.33, 119.29) (0.03455, -0.70626, -0.03455, -0.70626)	0,1787307
(-335.73, 0.01, 120.00) (-0.00046, 0.70711, 0.00046, 0.70710)	(-335.23, 0.56, 120.00) (-0.00046, 0.70711, 0.00046, 0.70710)	(-334.29, 0.33, 120.71) (-0.24916, 0.66176, 0.24916, 0.66175)	(-334.29, 0.33, 119.29) (-0.24699, 0.66257, 0.24699, 0.66257)	0,1857742
(-334.12, 0.01, 120.00) (-0.00047, 0.70711, 0.00047, 0.70710)	(-333.62, 0.56, 120.00) (-0.00047, 0.70711, 0.00047, 0.70710)	(-332.68, 0.33, 120.71) (0.38621, -0.59232, -0.38622, -0.59231)	(-332.68, 0.33, 119.29) (0.38426, -0.59358, -0.38427, -0.59358)	0,191128
(-332.12, 0.01, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-331.62, 0.56, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-330.68, 0.33, 120.71) (0.06194, -0.70439, -0.06194, -0.70439)	(-330.68, 0.33, 119.29) (0.05962, -0.70459, -0.05962, -0.70459)	0,1983225
(-330.40, 0.01, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-329.90, 0.56, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-328.95, 0.33, 120.71) (-0.07498, 0.70312, 0.07498, 0.70312)	(-328.95, 0.33, 119.29) (-0.07266, 0.70337, 0.07266, 0.70336)	0,2042311
(-328.63, 0.01, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-328.13, 0.56, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-327.18, 0.33, 120.71) (0.02341, -0.70672, -0.02341, -0.70672)	(-327.18, 0.33, 119.29) (0.02109, -0.70679, -0.02109, -0.70679)	0,2105191
(-326.81, 0.01, 120.00) (-0.00049, 0.70711, 0.00049, 0.70710)	(-326.31, 0.56, 120.00) (-0.00049, 0.70711, 0.00049, 0.70710)	(-325.37, 0.33, 120.71) (0.09388, 0.70085, -0.09389, 0.70084)	(-325.37, 0.33, 119.29) (0.09619, 0.70054, -0.09619, 0.70053)	0,2165885
(-324.94, 0.01, 120.00) (-0.00049, 0.70711, 0.00049, 0.70710)	(-324.44, 0.56, 120.00) (-0.00049, 0.70711, 0.00049, 0.70710)	(-323.50, 0.33, 120.71) (0.26027, 0.65747, -0.26027, 0.65746)	(-323.50, 0.33, 119.29) (0.26243, 0.65661, -0.26243, 0.65660)	0,2211712
(-323.03, 0.01, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-322.53, 0.56, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-321.59, 0.33, 120.71) (-0.45526, -0.54106, 0.45526, -0.54105)	(-321.59, 0.33, 119.29) (-0.45703, -0.53956, 0.45703, -0.53955)	0,2257907
