0,2
RB6
STEER_HR
SolOn
SagOn
START
(-344.93, 0.00, 132.48) (0.00020, -0.71633, 0.00022, 0.69776)	(-345.43, 0.55, 132.47) (0.12105, -0.70603, -0.11751, 0.68780)	(-346.35, 0.32, 131.74) (0.27475, -0.55211, 0.19932, 0.76155)	(-346.39, 0.32, 133.16) (-0.06513, 0.58507, -0.04735, -0.80697)	
(-347.02, 0.00, 132.69) (0.00019, -0.67156, 0.00023, 0.74095)	(-347.51, 0.55, 132.74) (0.00369, -0.67155, -0.00363, 0.74094)	(-348.52, 0.32, 132.13) (0.66975, -0.29545, 0.59434, 0.33302)	(-348.38, 0.32, 133.54) (0.38195, -0.57063, 0.33899, 0.64310)	
(-349.23, 0.00, 132.94) (0.00021, -0.65456, 0.00021, 0.75601)	(-349.73, 0.55, 133.01) (0.00021, -0.65456, 0.00021, 0.75601)	(-350.76, 0.32, 132.45) (-0.70499, -0.23643, -0.61037, 0.27304)	(-350.56, 0.32, 133.85) (-0.71605, 0.20997, -0.61996, -0.24256)	
(-351.81, 0.00, 133.21) (0.00023, -0.66793, 0.00018, 0.74423)	(-352.31, 0.55, 133.26) (-0.06741, -0.66452, 0.07555, 0.74038)	(-353.33, 0.32, 132.66) (-0.18866, 0.71405, -0.21016, -0.64061)	(-353.17, 0.32, 134.07) (0.22523, 0.70068, 0.25116, -0.62868)	
(-354.32, 0.00, 133.33) (0.00023, -0.69810, 0.00018, 0.71600)	(-354.82, 0.55, 133.34) (0.00023, -0.69810, 0.00018, 0.71600)	(-355.78, 0.32, 132.65) (0.71465, -0.04255, 0.69683, 0.04359)	(-355.74, 0.32, 134.07) (-0.63711, 0.31856, -0.62121, -0.32666)	
(-356.96, 0.00, 133.41) (0.00022, -0.70773, 0.00019, 0.70648)	(-357.46, 0.55, 133.41) (0.00022, -0.70773, 0.00019, 0.70648)	(-358.40, 0.32, 132.70) (0.07847, 0.70335, 0.07864, -0.70211)	(-358.40, 0.32, 134.12) (0.30708, 0.63736, 0.30766, -0.63625)	
(-359.74, 0.00, 133.44) (0.00022, -0.71065, 0.00020, 0.70354)	(-360.24, 0.55, 133.43) (0.00022, -0.71065, 0.00020, 0.70354)	(-361.17, 0.32, 132.71) (0.69912, 0.07957, 0.70618, -0.07879)	(-361.19, 0.32, 134.13) (0.68903, -0.14362, 0.69599, 0.14216)	
(-362.93, 0.00, 133.48) (0.00020, -0.70119, 0.00022, 0.71297)	(-363.43, 0.55, 133.49) (0.02670, -0.70068, -0.02673, 0.71247)	(-364.39, 0.32, 132.80) (0.62302, -0.36473, 0.56095, 0.40516)	(-364.36, 0.32, 134.22) (-0.43683, 0.54127, -0.39333, -0.60124)	
(-365.88, 0.00, 133.59) (0.00021, -0.68657, 0.00022, 0.72706)	(-366.38, 0.55, 133.62) (0.00021, -0.68657, 0.00022, 0.72706)	(-367.36, 0.32, 132.96) (0.39395, 0.57706, 0.37199, -0.61108)	(-367.28, 0.32, 134.38) (0.62664, 0.34819, 0.59173, -0.36871)	
(-368.93, 0.00, 133.74) (0.00022, -0.68110, 0.00023, 0.73219)	(-369.43, 0.55, 133.77) (0.00022, -0.68110, 0.00023, 0.73219)	(-370.42, 0.32, 133.13) (0.32066, -0.61230, 0.29831, 0.65824)	(-370.32, 0.32, 134.55) (-0.03227, -0.68044, -0.02999, 0.73148)	
(-371.42, 0.00, 133.89) (0.00023, -0.67963, 0.00023, 0.73356)	(-371.92, 0.55, 133.93) (0.00023, -0.67963, 0.00023, 0.73356)	(-372.91, 0.32, 133.29) (-0.43475, 0.54740, -0.40280, -0.59085)	(-372.80, 0.32, 134.71) (0.09416, -0.67400, 0.08726, 0.72749)	
(-373.65, 0.00, 134.03) (0.00023, -0.68210, 0.00021, 0.73126)	(-374.15, 0.55, 134.07) (-0.05998, -0.67946, 0.06477, 0.72839)	(-375.14, 0.32, 133.43) (0.36375, -0.61905, 0.39094, 0.57587)	(-375.04, 0.32, 134.84) (-0.04578, 0.73051, -0.04914, -0.67959)	
(-375.80, 0.00, 134.03) (0.00025, -0.70968, 0.00020, 0.70452)	(-376.30, 0.55, 134.03) (-0.00409, -0.70967, 0.00451, 0.70451)	(-377.23, 0.32, 133.31) (0.11431, -0.70927, 0.11821, 0.68549)	(-377.24, 0.32, 134.73) (-0.12466, -0.70738, -0.12904, 0.68369)	
(-377.50, 0.00, 134.00) (0.00023, -0.71918, 0.00022, 0.69483)	(-378.00, 0.55, 133.98) (0.00023, -0.71918, 0.00022, 0.69483)	(-378.92, 0.32, 133.24) (0.45987, 0.53911, 0.47600, -0.52087)	(-378.97, 0.32, 134.66) (0.58314, 0.39102, 0.60359, -0.37779)	
(-378.99, 0.00, 133.95) (0.00022, -0.72080, 0.00022, 0.69315)	(-379.49, 0.55, 133.93) (0.00022, -0.72080, 0.00022, 0.69315)	(-380.41, 0.32, 133.18) (-0.64593, 0.26150, -0.67169, -0.25146)	(-380.46, 0.32, 134.60) (-0.55614, 0.43023, -0.57832, -0.41372)	
(-380.27, 0.00, 133.90) (0.00022, -0.72104, 0.00023, 0.69289)	(-380.77, 0.55, 133.88) (0.00022, -0.72104, 0.00023, 0.69289)	(-381.69, 0.32, 133.14) (-0.30560, -0.64712, -0.31802, 0.62186)	(-381.74, 0.32, 134.55) (-0.41017, -0.58113, -0.42684, 0.55844)	
(-381.35, 0.00, 133.86) (0.00022, -0.72115, 0.00023, 0.69278)	(-381.85, 0.55, 133.84) (0.00022, -0.72115, 0.00023, 0.69278)	(-382.76, 0.32, 133.09) (0.37608, -0.60564, 0.39148, 0.58182)	(-382.82, 0.32, 134.51) (0.13178, -0.70798, 0.13718, 0.68013)	
(-382.29, 0.00, 133.82) (0.00022, -0.72070, 0.00023, 0.69325)	(-382.79, 0.55, 133.80) (0.00022, -0.72070, 0.00023, 0.69325)	(-383.70, 0.32, 133.06) (0.68345, 0.12074, 0.71051, -0.11615)	(-383.76, 0.32, 134.48) (0.13187, -0.70754, 0.13709, 0.68059)	
